,Dataset,Model,Scenario,Variant,Metric,File Name,size_bytes,last_modified,Grid Info,Year
128,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,huss,huss_day_ACCESS-CM2_historical_r1i1p1f1_gn_2013.nc,312617002,2022-09-19T15:35:12+00:00,gn,2013
129,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,huss,huss_day_ACCESS-CM2_historical_r1i1p1f1_gn_2014.nc,312307625,2022-09-19T15:35:15+00:00,gn,2014
130,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1950_v1.1.nc,219330222,2024-03-26T16:06:13+00:00,gn,1950
131,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1951_v1.1.nc,217144095,2024-03-26T16:06:17+00:00,gn,1951
132,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1952_v1.1.nc,217081967,2024-03-26T16:06:19+00:00,gn,1952
133,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1953_v1.1.nc,217536990,2024-03-26T16:06:21+00:00,gn,1953
134,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1954_v1.1.nc,216947305,2024-03-26T16:06:23+00:00,gn,1954
135,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1955_v1.1.nc,215554948,2024-03-26T16:06:26+00:00,gn,1955
136,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1956_v1.1.nc,217468165,2024-03-26T16:06:28+00:00,gn,1956
137,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1957_v1.1.nc,217054029,2024-03-26T16:06:30+00:00,gn,1957
138,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1958_v1.1.nc,215638460,2024-03-26T16:06:33+00:00,gn,1958
139,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1959_v1.1.nc,216556295,2024-03-26T16:06:35+00:00,gn,1959
140,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1960_v1.1.nc,217505892,2024-03-26T16:06:37+00:00,gn,1960
141,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1961_v1.1.nc,215025664,2024-03-26T16:06:40+00:00,gn,1961
142,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1962_v1.1.nc,216097465,2024-03-26T16:06:44+00:00,gn,1962
143,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1963_v1.1.nc,215806631,2024-03-26T16:06:46+00:00,gn,1963
144,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1964_v1.1.nc,216773306,2024-03-26T16:06:49+00:00,gn,1964
145,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1965_v1.1.nc,216035885,2024-03-26T16:06:51+00:00,gn,1965
146,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1966_v1.1.nc,216948232,2024-03-26T16:06:53+00:00,gn,1966
147,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1967_v1.1.nc,214802064,2024-03-26T16:06:56+00:00,gn,1967
148,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1968_v1.1.nc,217908327,2024-03-26T16:06:58+00:00,gn,1968
149,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1969_v1.1.nc,214664781,2024-03-26T16:07:00+00:00,gn,1969
150,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1970_v1.1.nc,216050026,2024-03-26T16:07:02+00:00,gn,1970
151,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1971_v1.1.nc,217472176,2024-03-26T16:07:05+00:00,gn,1971
152,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1972_v1.1.nc,219473742,2024-03-26T16:07:07+00:00,gn,1972
153,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1973_v1.1.nc,216949754,2024-03-26T16:07:11+00:00,gn,1973
154,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1974_v1.1.nc,216567790,2024-03-26T16:07:14+00:00,gn,1974
155,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1975_v1.1.nc,216494787,2024-03-26T16:07:17+00:00,gn,1975
156,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1976_v1.1.nc,218953585,2024-03-26T16:07:21+00:00,gn,1976
157,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1977_v1.1.nc,215681885,2024-03-26T16:07:24+00:00,gn,1977
158,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1978_v1.1.nc,214593737,2024-03-26T16:07:27+00:00,gn,1978
159,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1979_v1.1.nc,215748054,2024-03-26T16:07:31+00:00,gn,1979
160,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1980_v1.1.nc,214620634,2024-03-26T16:07:34+00:00,gn,1980
161,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1981_v1.1.nc,214267508,2024-03-26T16:07:37+00:00,gn,1981
162,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1982_v1.1.nc,214309625,2024-03-26T16:07:40+00:00,gn,1982
163,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1983_v1.1.nc,217568340,2024-03-26T16:07:43+00:00,gn,1983
164,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1984_v1.1.nc,214973719,2024-03-26T16:07:46+00:00,gn,1984
165,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1985_v1.1.nc,217634984,2024-03-26T16:07:48+00:00,gn,1985
166,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1986_v1.1.nc,217360859,2024-03-26T16:07:50+00:00,gn,1986
167,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1987_v1.1.nc,215413133,2024-03-26T16:07:50+00:00,gn,1987
168,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1988_v1.1.nc,215612882,2024-03-26T16:07:50+00:00,gn,1988
169,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1989_v1.1.nc,216214083,2024-03-26T16:07:50+00:00,gn,1989
170,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1990_v1.1.nc,214315510,2024-03-26T16:07:55+00:00,gn,1990
171,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1991_v1.1.nc,215526922,2024-03-26T16:08:02+00:00,gn,1991
172,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1992_v1.1.nc,215083632,2024-03-26T16:08:01+00:00,gn,1992
173,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1993_v1.1.nc,215175688,2024-03-26T16:08:01+00:00,gn,1993
174,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1994_v1.1.nc,217868681,2024-03-26T16:08:01+00:00,gn,1994
175,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1995_v1.1.nc,215427212,2024-03-26T16:08:05+00:00,gn,1995
176,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1996_v1.1.nc,216451020,2024-03-26T16:08:12+00:00,gn,1996
177,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1997_v1.1.nc,215207782,2024-03-26T16:08:12+00:00,gn,1997
178,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1998_v1.1.nc,215125457,2024-03-26T16:08:12+00:00,gn,1998
179,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_1999_v1.1.nc,215757396,2024-03-26T16:08:12+00:00,gn,1999
180,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2000_v1.1.nc,216337086,2024-03-26T16:08:15+00:00,gn,2000
181,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2001_v1.1.nc,217497450,2024-03-26T16:08:22+00:00,gn,2001
182,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2002_v1.1.nc,214691401,2024-03-26T16:08:22+00:00,gn,2002
183,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2003_v1.1.nc,217093710,2024-03-26T16:08:22+00:00,gn,2003
184,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2004_v1.1.nc,216412018,2024-03-26T16:08:22+00:00,gn,2004
185,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2005_v1.1.nc,217469861,2024-03-26T16:08:25+00:00,gn,2005
186,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2006_v1.1.nc,217455680,2024-03-26T16:08:33+00:00,gn,2006
187,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2007_v1.1.nc,216026538,2024-03-26T16:08:33+00:00,gn,2007
188,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2008_v1.1.nc,217342044,2024-03-26T16:08:33+00:00,gn,2008
189,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2009_v1.1.nc,216510215,2024-03-26T16:08:33+00:00,gn,2009
190,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2010_v1.1.nc,217675870,2024-03-26T16:08:37+00:00,gn,2010
191,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2011_v1.1.nc,219324611,2024-03-26T16:08:48+00:00,gn,2011
192,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2012_v1.1.nc,220193497,2024-03-26T16:08:49+00:00,gn,2012
193,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2013_v1.1.nc,216485421,2024-03-26T16:08:49+00:00,gn,2013
194,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,pr,pr_day_ACCESS-CM2_historical_r1i1p1f1_gn_2014_v1.1.nc,219045111,2024-03-26T16:08:49+00:00,gn,2014
195,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1950.nc,284856956,2022-09-19T15:37:12+00:00,gn,1950
196,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1951.nc,285086473,2022-09-19T15:37:15+00:00,gn,1951
197,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1952.nc,285740536,2022-09-19T15:37:15+00:00,gn,1952
198,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1953.nc,284883052,2022-09-19T15:37:19+00:00,gn,1953
199,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1954.nc,284800829,2022-09-19T15:37:19+00:00,gn,1954
200,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1955.nc,284992623,2022-09-19T15:37:26+00:00,gn,1955
201,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1956.nc,285815687,2022-09-19T15:37:29+00:00,gn,1956
202,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1957.nc,284853696,2022-09-19T15:37:31+00:00,gn,1957
203,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1958.nc,284916264,2022-09-19T15:37:34+00:00,gn,1958
204,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1959.nc,284689935,2022-09-19T15:37:35+00:00,gn,1959
205,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1960.nc,285793620,2022-09-19T15:37:40+00:00,gn,1960
206,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1961.nc,284808936,2022-09-19T15:37:42+00:00,gn,1961
207,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1962.nc,284814998,2022-09-19T15:37:43+00:00,gn,1962
208,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1963.nc,284818798,2022-09-19T15:37:47+00:00,gn,1963
209,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1964.nc,285802159,2022-09-19T15:37:47+00:00,gn,1964
210,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1965.nc,284868679,2022-09-19T15:37:52+00:00,gn,1965
211,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1966.nc,285079719,2022-09-19T15:37:54+00:00,gn,1966
212,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1967.nc,284891978,2022-09-19T15:37:55+00:00,gn,1967
213,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1968.nc,285789276,2022-09-19T15:37:59+00:00,gn,1968
214,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1969.nc,284862311,2022-09-19T15:37:59+00:00,gn,1969
215,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1970.nc,284958954,2022-09-19T15:38:04+00:00,gn,1970
216,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1971.nc,284806409,2022-09-19T15:38:06+00:00,gn,1971
217,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1972.nc,285689648,2022-09-19T15:38:07+00:00,gn,1972
218,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1973.nc,284815438,2022-09-19T15:38:11+00:00,gn,1973
219,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1974.nc,284866890,2022-09-19T15:38:11+00:00,gn,1974
220,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1975.nc,284926600,2022-09-19T15:38:16+00:00,gn,1975
221,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1976.nc,285648539,2022-09-19T15:38:18+00:00,gn,1976
222,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1977.nc,284734484,2022-09-19T15:38:19+00:00,gn,1977
223,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1978.nc,284776024,2022-09-19T15:38:23+00:00,gn,1978
224,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1979.nc,284677570,2022-09-19T15:38:24+00:00,gn,1979
225,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1980.nc,285574227,2022-09-19T15:38:27+00:00,gn,1980
226,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1981.nc,284743808,2022-09-19T15:38:30+00:00,gn,1981
227,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1982.nc,284859690,2022-09-19T15:38:31+00:00,gn,1982
228,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1983.nc,284822343,2022-09-19T15:38:34+00:00,gn,1983
229,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1984.nc,285442796,2022-09-19T15:38:36+00:00,gn,1984
230,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1985.nc,284856021,2022-09-19T15:38:40+00:00,gn,1985
231,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1986.nc,284838733,2022-09-19T15:38:45+00:00,gn,1986
232,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1987.nc,284795588,2022-09-19T15:38:45+00:00,gn,1987
233,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1988.nc,285497266,2022-09-19T15:38:52+00:00,gn,1988
234,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1989.nc,284620714,2022-09-19T15:38:54+00:00,gn,1989
235,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1990.nc,284820144,2022-09-19T15:39:00+00:00,gn,1990
236,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1991.nc,284692975,2022-09-19T15:39:05+00:00,gn,1991
237,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1992.nc,285552976,2022-09-19T15:39:05+00:00,gn,1992
238,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1993.nc,284742627,2022-09-19T15:39:10+00:00,gn,1993
239,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1994.nc,284724904,2022-09-19T15:39:10+00:00,gn,1994
240,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1995.nc,284636573,2022-09-19T15:39:15+00:00,gn,1995
241,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1996.nc,285477551,2022-09-19T15:39:17+00:00,gn,1996
242,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1997.nc,284744413,2022-09-19T15:39:19+00:00,gn,1997
243,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1998.nc,284729919,2022-09-19T15:39:22+00:00,gn,1998
244,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_1999.nc,284688682,2022-09-19T15:39:22+00:00,gn,1999
245,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2000.nc,285414297,2022-09-19T15:39:26+00:00,gn,2000
246,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2001.nc,284698703,2022-09-19T15:39:30+00:00,gn,2001
247,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2002.nc,284518795,2022-09-19T15:39:30+00:00,gn,2002
248,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2003.nc,284596318,2022-09-19T15:39:34+00:00,gn,2003
249,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2004.nc,285584273,2022-09-19T15:39:34+00:00,gn,2004
250,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2005.nc,284502048,2022-09-19T15:39:38+00:00,gn,2005
251,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2006.nc,284691649,2022-09-19T15:39:42+00:00,gn,2006
252,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2007.nc,284569747,2022-09-19T15:39:42+00:00,gn,2007
253,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2008.nc,285347447,2022-09-19T15:39:46+00:00,gn,2008
254,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2009.nc,284616627,2022-09-19T15:39:47+00:00,gn,2009
255,NEX-GDDP-CMIP6,ACCESS-CM2,historical,r1i1p1f1,rlds,rlds_day_ACCESS-CM2_historical_r1i1p1f1_gn_2010.nc,284582351,2022-09-19T15:39:50+00:00,gn,2010
